timestamp,voltage,current,power,frequency,temperature,phase_a,phase_b,phase_c
2026-02-03T21:40:00.000Z,216.99,85.28,18504.60,59.998,38.98,83.59,84.84,85.38
2026-02-03T21:45:00.000Z,217.03,85.94,18652.46,59.999,38.96,84.25,85.47,86.07
2026-02-03T21:50:00.000Z,217.08,86.51,18778.85,59.999,38.96,84.82,85.99,86.66
2026-02-03T21:55:00.000Z,217.14,86.96,18882.22,60.000,38.96,85.27,86.41,87.14
2026-02-03T22:00:00.000Z,217.20,87.30,18961.56,60.000,38.98,85.62,86.72,87.51
2026-02-03T22:05:00.000Z,217.27,87.53,19016.53,60.000,39.01,85.86,86.91,87.78
2026-02-03T22:10:00.000Z,217.34,87.64,19047.38,60.001,39.05,85.99,86.99,87.93
2026-02-03T22:15:00.000Z,217.42,87.64,19055.00,60.001,39.10,86.01,86.97,87.97
2026-02-03T22:20:00.000Z,217.50,87.54,19040.87,60.002,39.17,85.93,86.85,87.91
2026-02-03T22:25:00.000Z,217.59,87.35,19007.04,60.002,39.25,85.76,86.63,87.76
2026-02-03T22:30:00.000Z,217.68,87.08,18956.04,60.003,39.35,85.52,86.34,87.53
2026-02-03T22:35:00.000Z,217.78,86.74,18890.90,60.003,39.46,85.21,85.98,87.24
2026-02-03T22:40:00.000Z,217.88,86.35,18814.98,60.004,39.58,84.85,85.58,86.89
2026-02-03T22:45:00.000Z,217.99,85.93,18731.94,60.004,39.72,84.46,85.14,86.51
2026-02-03T22:50:00.000Z,218.10,85.49,18645.66,60.004,39.87,84.06,84.69,86.12
2026-02-03T22:55:00.000Z,218.22,85.05,18560.11,60.005,40.03,83.65,84.24,85.73
2026-02-03T23:00:00.000Z,218.34,84.63,18479.27,60.005,40.21,83.27,83.82,85.36
2026-02-03T23:05:00.000Z,218.47,84.26,18407.02,60.006,40.40,82.93,83.43,85.02
2026-02-03T23:10:00.000Z,218.59,83.93,18347.08,60.006,40.59,82.64,83.11,84.75
2026-02-03T23:15:00.000Z,218.73,83.68,18302.85,60.007,40.80,82.42,82.85,84.54
2026-02-03T23:20:00.000Z,218.86,83.51,18277.40,60.007,41.02,82.29,82.68,84.42
2026-02-03T23:25:00.000Z,219.00,83.44,18273.34,60.008,41.25,82.25,82.61,84.40
2026-02-03T23:30:00.000Z,219.14,83.48,18292.76,60.008,41.48,82.32,82.64,84.48
2026-02-03T23:35:00.000Z,219.28,83.63,18337.22,60.008,41.73,82.50,82.79,84.68
2026-02-03T23:40:00.000Z,219.42,83.89,18407.64,60.009,41.97,82.80,83.06,85.00
2026-02-03T23:45:00.000Z,219.56,84.28,18504.34,60.009,42.23,83.22,83.45,85.43
2026-02-03T23:50:00.000Z,219.71,84.78,18626.99,60.010,42.48,83.75,83.95,85.99
2026-02-03T23:55:00.000Z,219.85,85.40,18774.63,60.010,42.74,84.39,84.57,86.66
2026-02-04T00:00:00.000Z,220.00,86.12,18945.68,60.011,43.00,85.14,85.29,87.43
2026-02-04T00:05:00.000Z,220.15,86.93,19137.99,60.011,43.26,85.99,86.12,88.31
2026-02-04T00:10:00.000Z,220.29,87.83,19348.88,60.011,43.52,86.91,87.02,89.26
2026-02-04T00:15:00.000Z,220.44,88.80,19575.22,60.012,43.77,87.91,88.00,90.29
2026-02-04T00:20:00.000Z,220.58,89.82,19813.48,60.012,44.03,88.96,89.03,91.36
2026-02-04T00:25:00.000Z,220.72,90.88,20059.84,60.013,44.27,90.05,90.10,92.48
2026-02-04T00:30:00.000Z,220.86,91.96,20310.26,60.013,44.52,91.15,91.19,93.60
2026-02-04T00:35:00.000Z,221.00,93.03,20560.58,60.013,44.75,92.26,92.28,94.73
2026-02-04T00:40:00.000Z,221.14,94.09,20806.66,60.014,44.98,93.35,93.36,95.83
2026-02-04T00:45:00.000Z,221.27,95.11,21044.42,60.014,45.20,94.40,94.40,96.90
2026-02-04T00:50:00.000Z,221.41,96.07,21269.98,60.015,45.41,95.39,95.38,97.90
2026-02-04T00:55:00.000Z,221.53,96.96,21479.75,60.015,45.60,96.32,96.30,98.83
2026-02-04T01:00:00.000Z,221.66,97.77,21670.50,60.015,45.79,97.16,97.14,99.68
2026-02-04T01:05:00.000Z,221.78,98.47,21839.47,60.016,45.97,97.90,97.88,100.41
2026-02-04T01:10:00.000Z,221.90,99.08,21984.40,60.016,46.13,98.54,98.51,101.04
2026-02-04T01:15:00.000Z,222.01,99.56,22103.62,60.017,46.28,99.06,99.04,101.55
2026-02-04T01:20:00.000Z,222.12,99.93,22196.07,60.017,46.42,99.46,99.45,101.93
2026-02-04T01:25:00.000Z,222.22,100.18,22261.32,60.017,46.54,99.75,99.73,102.18
2026-02-04T01:30:00.000Z,222.32,100.31,22299.62,60.018,46.65,99.91,99.90,102.31
2026-02-04T01:35:00.000Z,222.41,100.32,22311.83,60.018,46.75,99.96,99.96,102.32
2026-02-04T01:40:00.000Z,222.50,100.22,22299.46,60.018,46.83,99.89,99.91,102.21
2026-02-04T01:45:00.000Z,222.58,100.03,22264.60,60.019,46.90,99.73,99.76,102.00
2026-02-04T01:50:00.000Z,222.66,99.75,22209.85,60.019,46.95,99.48,99.53,101.70
2026-02-04T01:55:00.000Z,222.73,99.39,22138.32,60.019,46.99,99.16,99.22,101.32
2026-02-04T02:00:00.000Z,222.80,98.98,22053.48,60.020,47.02,98.77,98.86,100.89
2026-02-04T02:05:00.000Z,222.86,98.53,21959.09,60.020,47.04,98.35,98.46,100.40
2026-02-04T02:10:00.000Z,222.92,98.06,21859.17,60.020,47.04,97.90,98.03,99.89
2026-02-04T02:15:00.000Z,222.97,97.58,21757.79,60.021,47.04,97.45,97.60,99.38
2026-02-04T02:20:00.000Z,223.01,97.12,21659.07,60.021,47.02,97.01,97.18,98.87
2026-02-04T02:25:00.000Z,223.05,96.69,21567.01,60.021,46.99,96.60,96.80,98.40
2026-02-04T02:30:00.000Z,223.09,96.31,21485.43,60.022,46.95,96.23,96.46,97.98
2026-02-04T02:35:00.000Z,223.11,95.99,21417.84,60.022,46.91,95.93,96.19,97.62
2026-02-04T02:40:00.000Z,223.14,95.76,21367.38,60.022,46.86,95.71,96.00,97.33
2026-02-04T02:45:00.000Z,223.16,95.61,21336.73,60.023,46.80,95.58,95.90,97.14
2026-02-04T02:50:00.000Z,223.17,95.57,21328.06,60.023,46.74,95.54,95.90,97.05
2026-02-04T02:55:00.000Z,223.18,95.63,21342.93,60.023,46.67,95.62,96.00,97.07
2026-02-04T03:00:00.000Z,223.18,95.81,21382.31,60.023,46.61,95.80,96.22,97.20
2026-02-04T03:05:00.000Z,223.18,96.09,21446.51,60.024,46.54,96.09,96.55,97.44
2026-02-04T03:10:00.000Z,223.18,96.49,21535.20,60.024,46.46,96.49,96.99,97.79
2026-02-04T03:15:00.000Z,223.17,97.00,21647.41,60.024,46.39,97.00,97.54,98.25
2026-02-04T03:20:00.000Z,223.15,97.61,21781.53,60.025,46.33,97.61,98.19,98.81
2026-02-04T03:25:00.000Z,223.14,98.30,21935.40,60.025,46.26,98.30,98.93,99.46
2026-02-04T03:30:00.000Z,223.12,99.08,22106.33,60.025,46.20,99.07,99.74,100.18
2026-02-04T03:35:00.000Z,223.10,99.92,22291.15,60.025,46.14,99.90,100.62,100.97
2026-02-04T03:40:00.000Z,223.07,100.80,22486.33,60.026,46.08,100.78,101.55,101.81
2026-02-04T03:45:00.000Z,223.04,101.72,22688.05,60.026,46.04,101.69,102.50,102.67
2026-02-04T03:50:00.000Z,223.01,102.65,22892.28,60.026,46.00,102.61,103.47,103.55
2026-02-04T03:55:00.000Z,222.98,103.57,23094.92,60.026,45.97,103.52,104.43,104.42
2026-02-04T04:00:00.000Z,222.94,104.47,23291.83,60.026,45.94,104.40,105.36,105.27
2026-02-04T04:05:00.000Z,222.91,105.33,23479.01,60.027,45.93,105.24,106.25,106.07
2026-02-04T04:10:00.000Z,222.87,106.13,23652.66,60.027,45.93,106.01,107.08,106.82
2026-02-04T04:15:00.000Z,222.83,106.85,23809.27,60.027,45.93,106.71,107.83,107.48
2026-02-04T04:20:00.000Z,222.80,107.48,23945.73,60.027,45.95,107.32,108.48,108.06
2026-02-04T04:25:00.000Z,222.76,108.01,24059.36,60.027,45.97,107.82,109.03,108.54
2026-02-04T04:30:00.000Z,222.72,108.42,24148.06,60.028,46.01,108.21,109.47,108.90
2026-02-04T04:35:00.000Z,222.68,108.72,24210.25,60.028,46.06,108.47,109.78,109.15
2026-02-04T04:40:00.000Z,222.64,108.90,24245.01,60.028,46.12,108.62,109.97,109.27
2026-02-04T04:45:00.000Z,222.61,108.94,24252.04,60.028,46.19,108.63,110.03,109.28
2026-02-04T04:50:00.000Z,222.57,108.87,24231.71,60.028,46.27,108.53,109.96,109.16
2026-02-04T04:55:00.000Z,222.54,108.68,24184.99,60.028,46.36,108.30,109.76,108.92
2026-02-04T05:00:00.000Z,222.51,108.37,24113.49,60.029,46.45,107.96,109.46,108.58
2026-02-04T05:05:00.000Z,222.48,107.96,24019.40,60.029,46.56,107.51,109.04,108.13
2026-02-04T05:10:00.000Z,222.45,107.47,23905.42,60.029,46.68,106.98,108.53,107.60
2026-02-04T05:15:00.000Z,222.42,106.89,23774.69,60.029,46.80,106.37,107.95,107.00
2026-02-04T05:20:00.000Z,222.40,106.26,23630.75,60.029,46.93,105.70,107.30,106.34
2026-02-04T05:25:00.000Z,222.37,105.58,23477.41,60.029,47.07,104.98,106.60,105.63
2026-02-04T05:30:00.000Z,222.35,104.87,23318.70,60.029,47.21,104.24,105.87,104.91
2026-02-04T05:35:00.000Z,222.34,104.16,23158.73,60.029,47.35,103.49,105.14,104.18
2026-02-04T05:40:00.000Z,222.32,103.46,23001.62,60.029,47.50,102.75,104.41,103.47
2026-02-04T05:45:00.000Z,222.31,102.79,22851.36,60.030,47.65,102.04,103.72,102.79
2026-02-04T05:50:00.000Z,222.31,102.16,22711.77,60.030,47.80,101.38,103.06,102.17
2026-02-04T05:55:00.000Z,222.30,101.60,22586.35,60.030,47.95,100.78,102.47,101.60
2026-02-04T06:00:00.000Z,222.30,101.12,22478.25,60.030,48.10,100.25,101.96,101.12
2026-02-04T06:05:00.000Z,222.30,100.72,22390.12,60.030,48.25,99.81,101.53,100.73
2026-02-04T06:10:00.000Z,222.31,100.42,22324.13,60.030,48.39,99.47,101.20,100.44
2026-02-04T06:15:00.000Z,222.31,100.23,22281.85,60.030,48.53,99.24,100.97,100.26
2026-02-04T06:20:00.000Z,222.32,100.14,22264.23,60.030,48.66,99.11,100.86,100.19
2026-02-04T06:25:00.000Z,222.34,100.17,22271.60,60.030,48.79,99.10,100.85,100.24
2026-02-04T06:30:00.000Z,222.35,100.31,22303.64,60.030,48.91,99.19,100.95,100.40
2026-02-04T06:35:00.000Z,222.37,100.55,22359.38,60.030,49.02,99.38,101.16,100.67
2026-02-04T06:40:00.000Z,222.40,100.89,22437.24,60.030,49.12,99.68,101.46,101.04
2026-02-04T06:45:00.000Z,222.42,101.32,22535.08,60.030,49.20,100.06,101.85,101.50
2026-02-04T06:50:00.000Z,222.45,101.82,22650.21,60.030,49.28,100.51,102.32,102.04
2026-02-04T06:55:00.000Z,222.48,102.39,22779.49,60.030,49.35,101.03,102.84,102.65
2026-02-04T07:00:00.000Z,222.51,103.01,22919.40,60.030,49.40,101.60,103.42,103.31
2026-02-04T07:05:00.000Z,222.54,103.65,23066.13,60.030,49.44,102.19,104.02,104.00
2026-02-04T07:10:00.000Z,222.57,104.31,23215.64,60.030,49.46,102.80,104.63,104.70
2026-02-04T07:15:00.000Z,222.61,104.95,23363.83,60.030,49.47,103.40,105.23,105.41
2026-02-04T07:20:00.000Z,222.64,105.58,23506.56,60.030,49.47,103.97,105.81,106.08
2026-02-04T07:25:00.000Z,222.68,106.16,23639.79,60.030,49.45,104.50,106.34,106.72
2026-02-04T07:30:00.000Z,222.72,106.68,23759.70,60.030,49.41,104.98,106.81,107.30
2026-02-04T07:35:00.000Z,222.76,107.12,23862.73,60.030,49.36,105.38,107.21,107.81
2026-02-04T07:40:00.000Z,222.80,107.48,23945.73,60.030,49.30,105.69,107.51,108.22
2026-02-04T07:45:00.000Z,222.83,107.73,24005.97,60.030,49.22,105.90,107.71,108.54
2026-02-04T07:50:00.000Z,222.87,107.87,24041.28,60.029,49.12,106.01,107.80,108.74
2026-02-04T07:55:00.000Z,222.91,107.89,24050.05,60.029,49.01,106.00,107.77,108.82
2026-02-04T08:00:00.000Z,222.94,107.79,24031.27,60.029,48.89,105.87,107.62,108.78
2026-02-04T08:05:00.000Z,222.98,107.56,23984.60,60.029,48.75,105.62,107.34,108.62
2026-02-04T08:10:00.000Z,223.01,107.22,23910.35,60.029,48.60,105.25,106.94,108.33
2026-02-04T08:15:00.000Z,223.04,106.75,23809.44,60.029,48.44,104.77,106.43,107.92
2026-02-04T08:20:00.000Z,223.07,106.17,23683.45,60.029,48.27,104.18,105.80,107.40
2026-02-04T08:25:00.000Z,223.10,105.49,23534.52,60.029,48.09,103.49,105.08,106.77
2026-02-04T08:30:00.000Z,223.12,104.72,23365.33,60.029,47.90,102.71,104.27,106.05
2026-02-04T08:35:00.000Z,223.14,103.88,23179.01,60.028,47.70,101.87,103.38,105.26
2026-02-04T08:40:00.000Z,223.15,102.97,22979.11,60.028,47.49,100.97,102.44,104.40
2026-02-04T08:45:00.000Z,223.17,102.03,22769.43,60.028,47.27,100.03,101.46,103.49
2026-02-04T08:50:00.000Z,223.18,101.06,22554.02,60.028,47.06,99.07,100.46,102.56
2026-02-04T08:55:00.000Z,223.18,100.08,22337.01,60.028,46.83,98.10,99.45,101.62
2026-02-04T09:00:00.000Z,223.18,99.12,22122.54,60.028,46.61,97.15,98.46,100.70
2026-02-04T09:05:00.000Z,223.18,98.19,21914.65,60.027,46.38,96.24,97.50,99.80
2026-02-04T09:10:00.000Z,223.17,97.31,21717.20,60.027,46.15,95.37,96.60,98.95
2026-02-04T09:15:00.000Z,223.16,96.50,21533.72,60.027,45.92,94.57,95.76,98.16
2026-02-04T09:20:00.000Z,223.14,95.76,21367.38,60.027,45.70,93.84,94.99,97.44
2026-02-04T09:25:00.000Z,223.11,95.11,21220.89,60.027,45.47,93.21,94.33,96.82
2026-02-04T09:30:00.000Z,223.09,94.57,21096.43,60.026,45.25,92.68,93.76,96.30
2026-02-04T09:35:00.000Z,223.05,94.13,20995.61,60.026,45.04,92.26,93.30,95.88
2026-02-04T09:40:00.000Z,223.01,93.80,20919.40,60.026,44.83,91.95,92.96,95.58
2026-02-04T09:45:00.000Z,222.97,93.59,20868.15,60.026,44.63,91.75,92.73,95.39
2026-02-04T09:50:00.000Z,222.92,93.49,20841.53,60.026,44.44,91.66,92.62,95.31
2026-02-04T09:55:00.000Z,222.86,93.50,20838.61,60.025,44.25,91.68,92.62,95.33
2026-02-04T10:00:00.000Z,222.80,93.62,20857.80,60.025,44.08,91.81,92.71,95.46
2026-02-04T10:05:00.000Z,222.73,93.82,20896.97,60.025,43.91,92.02,92.90,95.68
2026-02-04T10:10:00.000Z,222.66,94.10,20953.44,60.025,43.76,92.32,93.18,95.98
2026-02-04T10:15:00.000Z,222.58,94.46,21024.08,60.024,43.61,92.68,93.52,96.34
2026-02-04T10:20:00.000Z,222.50,94.86,21105.40,60.024,43.48,93.10,93.91,96.75
2026-02-04T10:25:00.000Z,222.41,95.29,21193.61,60.024,43.36,93.54,94.34,97.19
2026-02-04T10:30:00.000Z,222.32,95.74,21284.72,60.023,43.25,94.01,94.78,97.65
2026-02-04T10:35:00.000Z,222.22,96.19,21374.67,60.023,43.15,94.47,95.23,98.10
2026-02-04T10:40:00.000Z,222.12,96.61,21459.37,60.023,43.07,94.92,95.65,98.52
2026-02-04T10:45:00.000Z,222.01,97.00,21534.89,60.023,43.00,95.33,96.04,98.90
2026-02-04T10:50:00.000Z,221.90,97.33,21597.48,60.022,42.94,95.68,96.38,99.22
2026-02-04T10:55:00.000Z,221.78,97.59,21643.70,60.022,42.89,95.97,96.65,99.46
2026-02-04T11:00:00.000Z,221.66,97.77,21670.50,60.022,42.85,96.17,96.83,99.62
2026-02-04T11:05:00.000Z,221.53,97.84,21675.30,60.021,42.82,96.28,96.92,99.67
2026-02-04T11:10:00.000Z,221.41,97.81,21656.04,60.021,42.80,96.29,96.91,99.60
2026-02-04T11:15:00.000Z,221.27,97.67,21611.27,60.021,42.79,96.18,96.79,99.42
2026-02-04T11:20:00.000Z,221.14,97.40,21540.12,60.020,42.79,95.96,96.55,99.12
2026-02-04T11:25:00.000Z,221.00,97.02,21442.39,60.020,42.80,95.62,96.19,98.69
2026-02-04T11:30:00.000Z,220.86,96.52,21318.52,60.020,42.82,95.17,95.72,98.15
2026-02-04T11:35:00.000Z,220.72,95.91,21169.58,60.019,42.84,94.60,95.14,97.48
2026-02-04T11:40:00.000Z,220.58,95.19,20997.24,60.019,42.86,93.93,94.45,96.70
2026-02-04T11:45:00.000Z,220.44,94.38,20803.77,60.019,42.89,93.16,93.67,95.83
2026-02-04T11:50:00.000Z,220.29,93.48,20591.93,60.018,42.93,92.32,92.81,94.87
2026-02-04T11:55:00.000Z,220.15,92.51,20364.92,60.018,42.96,91.40,91.88,93.84
2026-02-04T12:00:00.000Z,220.00,91.48,20126.32,60.018,43.00,90.43,90.90,92.75
2026-02-04T12:05:00.000Z,219.85,90.42,19879.99,60.017,43.04,89.42,89.88,91.63
2026-02-04T12:10:00.000Z,219.71,89.35,19629.98,60.017,43.07,88.39,88.84,90.48
2026-02-04T12:15:00.000Z,219.56,88.27,19380.40,60.017,43.11,87.36,87.81,89.34
2026-02-04T12:20:00.000Z,219.42,87.21,19135.39,60.016,43.14,86.35,86.79,88.22
2026-02-04T12:25:00.000Z,219.28,86.19,18898.95,60.016,43.16,85.38,85.81,87.14
2026-02-04T12:30:00.000Z,219.14,85.22,18674.87,60.015,43.18,84.46,84.88,86.11
2026-02-04T12:35:00.000Z,219.00,84.32,18466.65,60.015,43.20,83.61,84.03,85.15
2026-02-04T12:40:00.000Z,218.86,83.51,18277.40,60.015,43.21,82.84,83.25,84.29
2026-02-04T12:45:00.000Z,218.73,82.80,18109.78,60.014,43.21,82.16,82.58,83.51
2026-02-04T12:50:00.000Z,218.59,82.19,17965.92,60.014,43.20,81.59,82.01,82.85
2026-02-04T12:55:00.000Z,218.47,81.69,17847.37,60.013,43.18,81.14,81.55,82.31
2026-02-04T13:00:00.000Z,218.34,81.32,17755.09,60.013,43.15,80.80,81.22,81.88
2026-02-04T13:05:00.000Z,218.22,81.06,17689.40,60.013,43.11,80.57,81.00,81.58
2026-02-04T13:10:00.000Z,218.10,80.92,17650.00,60.012,43.06,80.47,80.90,81.40
2026-02-04T13:15:00.000Z,217.99,80.90,17635.94,60.012,43.00,80.48,80.92,81.33
2026-02-04T13:20:00.000Z,217.88,80.99,17645.69,60.011,42.93,80.59,81.04,81.38
2026-02-04T13:25:00.000Z,217.78,81.17,17677.15,60.011,42.85,80.80,81.26,81.52
2026-02-04T13:30:00.000Z,217.68,81.44,17727.72,60.011,42.75,81.10,81.57,81.75
2026-02-04T13:35:00.000Z,217.59,81.78,17794.35,60.010,42.64,81.47,81.95,82.06
2026-02-04T13:40:00.000Z,217.50,82.18,17873.64,60.010,42.52,81.89,82.39,82.42
2026-02-04T13:45:00.000Z,217.42,82.61,17961.89,60.009,42.39,82.36,82.86,82.83
2026-02-04T13:50:00.000Z,217.34,83.07,18055.21,60.009,42.24,82.84,83.36,83.25
2026-02-04T13:55:00.000Z,217.27,83.54,18149.63,60.008,42.09,83.32,83.86,83.69
2026-02-04T14:00:00.000Z,217.20,83.98,18241.17,60.008,41.92,83.79,84.35,84.11
2026-02-04T14:05:00.000Z,217.14,84.40,18325.96,60.008,41.75,84.23,84.80,84.50
2026-02-04T14:10:00.000Z,217.08,84.76,18400.33,60.007,41.56,84.62,85.20,84.84
2026-02-04T14:15:00.000Z,217.03,85.06,18460.88,60.007,41.37,84.93,85.53,85.12
2026-02-04T14:20:00.000Z,216.99,85.28,18504.60,60.006,41.17,85.17,85.79,85.32
2026-02-04T14:25:00.000Z,216.95,85.41,18528.91,60.006,40.96,85.32,85.95,85.44
2026-02-04T14:30:00.000Z,216.91,85.43,18531.75,60.005,40.75,85.36,86.01,85.45
2026-02-04T14:35:00.000Z,216.89,85.35,18511.61,60.005,40.53,85.29,85.95,85.36
2026-02-04T14:40:00.000Z,216.86,85.16,18467.57,60.004,40.30,85.11,85.79,85.16
2026-02-04T14:45:00.000Z,216.84,84.85,18399.34,60.004,40.08,84.81,85.50,84.85
2026-02-04T14:50:00.000Z,216.83,84.43,18307.25,60.004,39.85,84.41,85.11,84.43
2026-02-04T14:55:00.000Z,216.82,83.90,18192.25,60.003,39.62,83.89,84.60,83.91
2026-02-04T15:00:00.000Z,216.82,83.28,18055.88,60.003,39.39,83.27,83.99,83.29
2026-02-04T15:05:00.000Z,216.82,82.56,17900.26,60.002,39.17,82.55,83.28,82.58
2026-02-04T15:10:00.000Z,216.82,81.76,17727.98,60.002,38.94,81.76,82.50,81.79
2026-02-04T15:15:00.000Z,216.83,80.90,17542.10,60.001,38.73,80.90,81.64,80.94
2026-02-04T15:20:00.000Z,216.85,79.99,17346.03,60.001,38.51,79.99,80.74,80.05
2026-02-04T15:25:00.000Z,216.86,79.05,17143.50,60.000,38.30,79.05,79.80,79.13
2026-02-04T15:30:00.000Z,216.88,78.10,16938.39,60.000,38.10,78.10,78.85,78.20
2026-02-04T15:35:00.000Z,216.90,77.15,16734.71,60.000,37.91,77.14,77.91,77.27
2026-02-04T15:40:00.000Z,216.93,76.23,16536.47,59.999,37.73,76.22,76.98,76.37
2026-02-04T15:45:00.000Z,216.96,75.35,16347.56,59.999,37.56,75.33,76.10,75.52
2026-02-04T15:50:00.000Z,216.99,74.53,16171.70,59.998,37.40,74.50,75.27,74.72
2026-02-04T15:55:00.000Z,217.02,73.78,16012.32,59.998,37.25,73.75,74.52,74.00
2026-02-04T16:00:00.000Z,217.06,73.13,15872.47,59.997,37.11,73.08,73.86,73.38
2026-02-04T16:05:00.000Z,217.09,72.57,15754.79,59.997,36.99,72.51,73.30,72.86
2026-02-04T16:10:00.000Z,217.13,72.13,15661.37,59.996,36.88,72.06,72.85,72.45
2026-02-04T16:15:00.000Z,217.17,71.81,15593.77,59.996,36.78,71.72,72.51,72.16
2026-02-04T16:20:00.000Z,217.20,71.61,15552.92,59.996,36.70,71.51,72.31,71.99
2026-02-04T16:25:00.000Z,217.24,71.53,15539.16,59.995,36.64,71.41,72.22,71.95
2026-02-04T16:30:00.000Z,217.28,71.58,15552.18,59.995,36.59,71.44,72.26,72.04
2026-02-04T16:35:00.000Z,217.32,71.74,15591.03,59.994,36.55,71.59,72.42,72.25
2026-02-04T16:40:00.000Z,217.36,72.02,15654.20,59.994,36.53,71.85,72.68,72.57
2026-02-04T16:45:00.000Z,217.39,72.40,15739.57,59.993,36.53,72.21,73.05,72.99
2026-02-04T16:50:00.000Z,217.43,72.87,15844.53,59.993,36.54,72.65,73.51,73.51
2026-02-04T16:55:00.000Z,217.46,73.42,15966.02,59.992,36.56,73.18,74.05,74.11
2026-02-04T17:00:00.000Z,217.49,74.03,16100.58,59.992,36.60,73.76,74.64,74.76
2026-02-04T17:05:00.000Z,217.52,74.68,16244.51,59.992,36.65,74.38,75.28,75.46
2026-02-04T17:10:00.000Z,217.55,75.36,16393.85,59.991,36.72,75.03,75.94,76.19
2026-02-04T17:15:00.000Z,217.58,76.04,16544.58,59.991,36.80,75.68,76.60,76.93
2026-02-04T17:20:00.000Z,217.60,76.71,16692.68,59.990,36.88,76.32,77.26,77.65
2026-02-04T17:25:00.000Z,217.63,77.35,16834.19,59.990,36.98,76.93,77.88,78.35
2026-02-04T17:30:00.000Z,217.65,77.95,16965.39,59.989,37.09,77.49,78.45,78.99
2026-02-04T17:35:00.000Z,217.66,78.48,17082.81,59.989,37.21,77.99,78.96,79.58
2026-02-04T17:40:00.000Z,217.68,78.94,17183.38,59.989,37.34,78.42,79.38,80.08
2026-02-04T17:45:00.000Z,217.69,79.31,17264.46,59.988,37.47,78.75,79.72,80.50
2026-02-04T17:50:00.000Z,217.69,79.58,17323.93,59.988,37.61,78.98,79.96,80.81
2026-02-04T17:55:00.000Z,217.70,79.74,17360.25,59.987,37.75,79.11,80.10,81.02
2026-02-04T18:00:00.000Z,217.70,79.80,17372.46,59.987,37.90,79.13,80.12,81.11
2026-02-04T18:05:00.000Z,217.70,79.74,17360.25,59.987,38.05,79.05,80.03,81.09
2026-02-04T18:10:00.000Z,217.69,79.58,17323.93,59.986,38.20,78.85,79.82,80.95
2026-02-04T18:15:00.000Z,217.69,79.31,17264.46,59.986,38.35,78.55,79.52,80.71
2026-02-04T18:20:00.000Z,217.68,78.94,17183.38,59.985,38.50,78.15,79.11,80.36
2026-02-04T18:25:00.000Z,217.66,78.48,17082.81,59.985,38.65,77.66,78.62,79.92
2026-02-04T18:30:00.000Z,217.65,77.95,16965.39,59.985,38.79,77.10,78.04,79.41
2026-02-04T18:35:00.000Z,217.63,77.35,16834.19,59.984,38.93,76.47,77.41,78.82
2026-02-04T18:40:00.000Z,217.60,76.71,16692.68,59.984,39.07,75.81,76.73,78.18
2026-02-04T18:45:00.000Z,217.58,76.04,16544.58,59.983,39.20,75.11,76.02,77.52
2026-02-04T18:50:00.000Z,217.55,75.36,16393.85,59.983,39.32,74.40,75.30,76.83
2026-02-04T18:55:00.000Z,217.52,74.68,16244.51,59.983,39.44,73.70,74.59,76.15
2026-02-04T19:00:00.000Z,217.49,74.03,16100.58,59.982,39.55,73.03,73.91,75.50
2026-02-04T19:05:00.000Z,217.46,73.42,15966.02,59.982,39.64,72.40,73.27,74.88
2026-02-04T19:10:00.000Z,217.43,72.87,15844.53,59.982,39.73,71.83,72.69,74.33
2026-02-04T19:15:00.000Z,217.39,72.40,15739.57,59.981,39.81,71.34,72.18,73.85
2026-02-04T19:20:00.000Z,217.36,72.02,15654.20,59.981,39.88,70.94,71.77,73.46
2026-02-04T19:25:00.000Z,217.32,71.74,15591.03,59.981,39.94,70.64,71.46,73.17
2026-02-04T19:30:00.000Z,217.28,71.58,15552.18,59.980,39.99,70.45,71.27,73.00
2026-02-04T19:35:00.000Z,217.24,71.53,15539.16,59.980,40.03,70.38,71.19,72.94
2026-02-04T19:40:00.000Z,217.20,71.61,15552.92,59.980,40.05,70.43,71.23,73.00
2026-02-04T19:45:00.000Z,217.17,71.81,15593.77,59.979,40.07,70.60,71.41,73.20
2026-02-04T19:50:00.000Z,217.13,72.13,15661.37,59.979,40.07,70.90,71.70,73.51
2026-02-04T19:55:00.000Z,217.09,72.57,15754.79,59.979,40.07,71.31,72.11,73.94
2026-02-04T20:00:00.000Z,217.06,73.13,15872.47,59.978,40.06,71.83,72.64,74.49
2026-02-04T20:05:00.000Z,217.02,73.78,16012.32,59.978,40.03,72.46,73.26,75.13
2026-02-04T20:10:00.000Z,216.99,74.53,16171.70,59.978,40.00,73.17,73.98,75.86
2026-02-04T20:15:00.000Z,216.96,75.35,16347.56,59.977,39.96,73.96,74.77,76.67
2026-02-04T20:20:00.000Z,216.93,76.23,16536.47,59.977,39.92,74.81,75.62,77.54
2026-02-04T20:25:00.000Z,216.90,77.15,16734.71,59.977,39.86,75.70,76.51,78.44
2026-02-04T20:30:00.000Z,216.88,78.10,16938.39,59.977,39.80,76.61,77.43,79.37
2026-02-04T20:35:00.000Z,216.86,79.05,17143.50,59.976,39.74,77.53,78.36,80.30
2026-02-04T20:40:00.000Z,216.85,79.99,17346.03,59.976,39.67,78.44,79.27,81.22
2026-02-04T20:45:00.000Z,216.83,80.90,17542.10,59.976,39.61,79.32,80.16,82.10
2026-02-04T20:50:00.000Z,216.82,81.76,17727.98,59.975,39.54,80.15,81.00,82.93
